name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204014205966,"£6,300",125000,207,Automatic,Petrol,,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206076541769,"£7,995",75000,138,Manual,Diesel,,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202112100401151,"£6,499",106322,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206126727120,"£6,600",92000,158,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2010 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206277202991,"£7,333",78744,158,Automatic,Petrol,2,Hatchback,ULEZ,1.4L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206126723048,"£7,195",84000,168,Manual,Diesel,,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205175779733,"£4,700",115000,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205316351382,"£5,999",80000,207,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205195887892,"£8,890",64000,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206136732141,"£3,795",155000,138,Manual,Diesel,2,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205185837611,"£7,710",85000,207,Manual,Petrol,4,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206257159348,"£4,800",116500,207,Manual,Petrol,3,Hatchback,ULEZ,2.0L,2010 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205035310678,"£4,290",143000,138,Manual,Diesel,3,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205175796055,"£5,995",113150,,Automatic,Diesel,4,Hatchback,,2.0L,2010 (10 reg)
